Year,Month,YearMonth,Port1,Port2,Route,$Value,$Real
2020,12,202012,Adelaide,Melbourne,Adelaide - Melbourne,127,153.440273
2020,12,202012,Adelaide,Perth,Adelaide - Perth,461,556.9761092
2020,12,202012,Adelaide,Port Lincoln,Adelaide - Port Lincoln,333.86,403.3666894
2020,12,202012,Adelaide,Sydney,Adelaide - Sydney,238,287.5494881
2020,12,202012,Albury,Sydney,Albury - Sydney,256,309.2969283
2020,12,202012,Armidale,Sydney,Armidale - Sydney,342,413.2013652
2020,12,202012,Avalon,Sydney,Avalon - Sydney,206,248.887372
2020,12,202012,Ayers Rock,Sydney,Ayers Rock - Sydney,514,621.0102389
2020,12,202012,Ballina,Sydney,Ballina - Sydney,155,187.2696246
2020,12,202012,Brisbane,Cairns,Brisbane - Cairns,242,292.3822526
2020,12,202012,Brisbane,Canberra,Brisbane - Canberra,414,500.1911263
2020,12,202012,Brisbane,Darwin,Brisbane - Darwin,454,548.5187713
2020,12,202012,Brisbane,Emerald,Brisbane - Emerald,318.02,384.228942
2020,12,202012,Brisbane,Gladstone,Brisbane - Gladstone,218,263.3856655
2020,12,202012,Brisbane,Hamilton Island,Brisbane - Hamilton Island,310,374.5392491
2020,12,202012,Brisbane,Hobart,Brisbane - Hobart,356,430.116041
2020,12,202012,Brisbane,Mackay,Brisbane - Mackay,198,239.221843
2020,12,202012,Brisbane,Melbourne,Brisbane - Melbourne,249,300.8395904
2020,12,202012,Brisbane,Mount Isa,Brisbane - Mount Isa,738,891.6450512
2020,12,202012,Brisbane,Perth,Brisbane - Perth,738,891.6450512
2020,12,202012,Brisbane,Proserpine,Brisbane - Proserpine,208,251.3037543
2020,12,202012,Brisbane,Rockhampton,Brisbane - Rockhampton,278,335.8771331
2020,12,202012,Brisbane,Sydney,Brisbane - Sydney,178,215.0580205
2020,12,202012,Brisbane,Townsville,Brisbane - Townsville,291,351.5836177
2020,12,202012,Brisbane,Newcastle,Brisbane - Newcastle,127,153.440273
2020,12,202012,Broome,Perth,Broome - Perth,602,727.331058
2020,12,202012,Bundaberg,Brisbane,Bundaberg - Brisbane,336,405.9522184
2020,12,202012,Cairns,Gold Coast,Cairns - Gold Coast,316,381.7883959
2020,12,202012,Cairns,Melbourne,Cairns - Melbourne,424,512.2730375
2020,12,202012,Cairns,Sydney,Cairns - Sydney,352,425.2832765
2020,12,202012,Cairns,Townsville,Cairns - Townsville,196.72,237.6753584
2020,12,202012,Canberra,Melbourne,Canberra - Melbourne,378,456.6962457
2020,12,202012,Canberra,Sydney,Canberra - Sydney,384,463.9453925
2020,12,202012,Coffs Harbour,Sydney,Coffs Harbour - Sydney,326,393.8703072
2020,12,202012,Darwin,Melbourne,Darwin - Melbourne,798,964.1365188
2020,12,202012,Darwin,Perth,Darwin - Perth,1008,1217.856655
2020,12,202012,Darwin,Sydney,Darwin - Sydney,611,738.2047782
2020,12,202012,Devonport,Melbourne,Devonport - Melbourne,436,526.7713311
2020,12,202012,Dubbo,Sydney,Dubbo - Sydney,395,477.2354949
2020,12,202012,Gold Coast,Sydney,Gold Coast - Sydney,166,200.559727
2020,12,202012,Hamilton Island,Sydney,Hamilton Island - Sydney,270,326.2116041
2020,12,202012,Hobart,Melbourne,Hobart - Melbourne,106,128.0682594
2020,12,202012,Hobart,Sydney,Hobart - Sydney,261,315.337884
2020,12,202012,Kalgoorlie,Perth,Kalgoorlie - Perth,358,432.5324232
2020,12,202012,Karratha,Perth,Karratha - Perth,672,811.9044369
2020,12,202012,Launceston,Melbourne,Launceston - Melbourne,122,147.3993174
2020,12,202012,Launceston,Sydney,Launceston - Sydney,308,372.1228669
2020,12,202012,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,274,331.0443686
2020,12,202012,Sunshine Coast,Sydney,Sunshine Coast - Sydney,212,256.1365188
2020,12,202012,Melbourne,Gold Coast,Melbourne - Gold Coast,370,447.0307167
2020,12,202012,Melbourne,Mildura,Melbourne - Mildura,362,437.3651877
2020,12,202012,Melbourne,Perth,Melbourne - Perth,608,734.5802048
2020,12,202012,Melbourne,Sydney,Melbourne - Sydney,238,287.5494881
2020,12,202012,Melbourne,Townsville,Melbourne - Townsville,534,645.1740614
2020,12,202012,Melbourne,Newcastle,Melbourne - Newcastle,133,160.6894198
2020,12,202012,Paraburdoo,Perth,Paraburdoo - Perth,729,880.7713311
2020,12,202012,Perth,Newman,Perth - Newman,658,794.9897611
2020,12,202012,Perth,Port Hedland,Perth - Port Hedland,575,694.7098976
2020,12,202012,Perth,Sydney,Perth - Sydney,541,653.6313993
2020,12,202012,Port Macquarie,Sydney,Port Macquarie - Sydney,441,532.8122867
2020,12,202012,Proserpine,Sydney,Proserpine - Sydney,324,391.4539249
2020,12,202012,Sydney,Tamworth,Sydney - Tamworth,294,355.2081911
2020,12,202012,Sydney,Townsville,Sydney - Townsville,347,419.2423208
2020,12,202012,Sydney,Wagga Wagga,Sydney - Wagga Wagga,256,309.2969283
2020,12,202012,Newcastle,Gold Coast,Newcastle - Gold Coast,236,285.1331058
2021,1,202101,Adelaide,Alice Springs,Adelaide - Alice Springs,538,646.1475827
2021,1,202101,Adelaide,Brisbane,Adelaide - Brisbane,257.99,309.8505852
2021,1,202101,Adelaide,Canberra,Adelaide - Canberra,433.19,520.2689059
2021,1,202101,Adelaide,Darwin,Adelaide - Darwin,384,461.1908397
2021,1,202101,Adelaide,Gold Coast,Adelaide - Gold Coast,250,300.2544529
2021,1,202101,Adelaide,Melbourne,Adelaide - Melbourne,127,152.5292621
2021,1,202101,Adelaide,Perth,Adelaide - Perth,297.99,357.8912977
2021,1,202101,Adelaide,Port Lincoln,Adelaide - Port Lincoln,260.16,312.4567939
2021,1,202101,Adelaide,Sydney,Adelaide - Sydney,206,247.4096692
2021,1,202101,Albury,Sydney,Albury - Sydney,296.7,356.3419847
2021,1,202101,Armidale,Sydney,Armidale - Sydney,277.2,332.9221374
2021,1,202101,Avalon,Gold Coast,Avalon - Gold Coast,172,206.5750636
2021,1,202101,Avalon,Sydney,Avalon - Sydney,114,136.9160305
2021,1,202101,Ayers Rock,Sydney,Ayers Rock - Sydney,270,324.2748092
2021,1,202101,Ballina,Sydney,Ballina - Sydney,146,175.3486005
2021,1,202101,Brisbane,Cairns,Brisbane - Cairns,194,232.9974555
2021,1,202101,Brisbane,Canberra,Brisbane - Canberra,270.01,324.2868193
2021,1,202101,Brisbane,Darwin,Brisbane - Darwin,320,384.3256997
2021,1,202101,Brisbane,Emerald,Brisbane - Emerald,358.01,429.9763868
2021,1,202101,Brisbane,Gladstone,Brisbane - Gladstone,220,264.2239186
2021,1,202101,Brisbane,Hamilton Island,Brisbane - Hamilton Island,310,372.3155216
2021,1,202101,Brisbane,Hobart,Brisbane - Hobart,295,354.3002545
2021,1,202101,Brisbane,Mackay,Brisbane - Mackay,166,199.3689567
2021,1,202101,Brisbane,Melbourne,Brisbane - Melbourne,217,260.6208651
2021,1,202101,Brisbane,Mount Isa,Brisbane - Mount Isa,820,984.8346056
2021,1,202101,Brisbane,Perth,Brisbane - Perth,358,429.9643766
2021,1,202101,Brisbane,Proserpine,Brisbane - Proserpine,195,234.1984733
2021,1,202101,Brisbane,Rockhampton,Brisbane - Rockhampton,189.99,228.181374
2021,1,202101,Brisbane,Sydney,Brisbane - Sydney,177,212.5801527
2021,1,202101,Brisbane,Townsville,Brisbane - Townsville,202,242.605598
2021,1,202101,Brisbane,Newcastle,Brisbane - Newcastle,126,151.3282443
2021,1,202101,Broome,Perth,Broome - Perth,464,557.2722646
2021,1,202101,Bundaberg,Brisbane,Bundaberg - Brisbane,338,405.9440204
2021,1,202101,Cairns,Gold Coast,Cairns - Gold Coast,210,252.2137405
2021,1,202101,Cairns,Melbourne,Cairns - Melbourne,354,425.1603053
2021,1,202101,Cairns,Sydney,Cairns - Sydney,266,319.4707379
2021,1,202101,Cairns,Townsville,Cairns - Townsville,320,384.3256997
2021,1,202101,Canberra,Melbourne,Canberra - Melbourne,238,285.8422392
2021,1,202101,Canberra,Sydney,Canberra - Sydney,386,463.5928753
2021,1,202101,Coffs Harbour,Sydney,Coffs Harbour - Sydney,298,357.9033079
2021,1,202101,Darwin,Melbourne,Darwin - Melbourne,496,595.7048346
2021,1,202101,Darwin,Perth,Darwin - Perth,763,916.3765903
2021,1,202101,Darwin,Sydney,Darwin - Sydney,356,427.562341
2021,1,202101,Devonport,Melbourne,Devonport - Melbourne,354,425.1603053
2021,1,202101,Dubbo,Sydney,Dubbo - Sydney,376,451.5826972
2021,1,202101,Gold Coast,Sydney,Gold Coast - Sydney,156,187.3587786
2021,1,202101,Hamilton Island,Sydney,Hamilton Island - Sydney,280,336.2849873
2021,1,202101,Hobart,Melbourne,Hobart - Melbourne,123,147.7251908
2021,1,202101,Hobart,Sydney,Hobart - Sydney,175,210.178117
2021,1,202101,Kalgoorlie,Perth,Kalgoorlie - Perth,358.01,429.9763868
2021,1,202101,Karratha,Perth,Karratha - Perth,746,895.9592875
2021,1,202101,Launceston,Melbourne,Launceston - Melbourne,108,129.7099237
2021,1,202101,Launceston,Sydney,Launceston - Sydney,151,181.3536896
2021,1,202101,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,305,366.3104326
2021,1,202101,Sunshine Coast,Sydney,Sunshine Coast - Sydney,170,204.173028
2021,1,202101,Melbourne,Gold Coast,Melbourne - Gold Coast,178,213.7811705
2021,1,202101,Melbourne,Mildura,Melbourne - Mildura,295.68,355.1169466
2021,1,202101,Melbourne,Perth,Melbourne - Perth,618,742.2290076
2021,1,202101,Melbourne,Sydney,Melbourne - Sydney,172,206.5750636
2021,1,202101,Melbourne,Townsville,Melbourne - Townsville,294,353.0992366
2021,1,202101,Melbourne,Newcastle,Melbourne - Newcastle,133,159.735369
2021,1,202101,Paraburdoo,Perth,Paraburdoo - Perth,706,847.9185751
2021,1,202101,Perth,Newman,Perth - Newman,657.99,790.2577099
2021,1,202101,Perth,Port Hedland,Perth - Port Hedland,574.99,690.5732316
2021,1,202101,Perth,Sydney,Perth - Sydney,658,790.2697201
2021,1,202101,Port Macquarie,Sydney,Port Macquarie - Sydney,355,426.3613232
2021,1,202101,Sydney,Tamworth,Sydney - Tamworth,320,384.3256997
2021,1,202101,Sydney,Townsville,Sydney - Townsville,270,324.2748092
2021,1,202101,Sydney,Wagga Wagga,Sydney - Wagga Wagga,296.7,356.3419847
2021,1,202101,Newcastle,Gold Coast,Newcastle - Gold Coast,110,132.1119593
2021,2,202102,Adelaide,Alice Springs,Adelaide - Alice Springs,424,509.2315522
2021,2,202102,Adelaide,Brisbane,Adelaide - Brisbane,282,338.6870229
2021,2,202102,Adelaide,Canberra,Adelaide - Canberra,392,470.7989822
2021,2,202102,Adelaide,Darwin,Adelaide - Darwin,328,393.9338422
2021,2,202102,Adelaide,Gold Coast,Adelaide - Gold Coast,282,338.6870229
2021,2,202102,Adelaide,Melbourne,Adelaide - Melbourne,122,146.524173
2021,2,202102,Adelaide,Perth,Adelaide - Perth,458.01,550.0781679
2021,2,202102,Adelaide,Port Lincoln,Adelaide - Port Lincoln,304.16,365.3015776
2021,2,202102,Adelaide,Sydney,Adelaide - Sydney,189,226.9923664
2021,2,202102,Albury,Sydney,Albury - Sydney,296.7,356.3419847
2021,2,202102,Armidale,Sydney,Armidale - Sydney,277.2,332.9221374
2021,2,202102,Avalon,Gold Coast,Avalon - Gold Coast,198,237.8015267
2021,2,202102,Avalon,Sydney,Avalon - Sydney,104,124.9058524
2021,2,202102,Ayers Rock,Sydney,Ayers Rock - Sydney,466,559.6743003
2021,2,202102,Ballina,Sydney,Ballina - Sydney,172,206.5750636
2021,2,202102,Brisbane,Cairns,Brisbane - Cairns,174,208.9770992
2021,2,202102,Brisbane,Canberra,Brisbane - Canberra,360,432.3664122
2021,2,202102,Brisbane,Darwin,Brisbane - Darwin,290,348.2951654
2021,2,202102,Brisbane,Emerald,Brisbane - Emerald,350,420.3562341
2021,2,202102,Brisbane,Gladstone,Brisbane - Gladstone,198,237.8015267
2021,2,202102,Brisbane,Hamilton Island,Brisbane - Hamilton Island,414.01,497.2333842
2021,2,202102,Brisbane,Hobart,Brisbane - Hobart,297,356.7022901
2021,2,202102,Brisbane,Mackay,Brisbane - Mackay,181,217.3842239
2021,2,202102,Brisbane,Melbourne,Brisbane - Melbourne,204,245.0076336
2021,2,202102,Brisbane,Mount Isa,Brisbane - Mount Isa,786,944
2021,2,202102,Brisbane,Perth,Brisbane - Perth,608,730.2188295
2021,2,202102,Brisbane,Proserpine,Brisbane - Proserpine,182,218.5852417
2021,2,202102,Brisbane,Rockhampton,Brisbane - Rockhampton,218,261.821883
2021,2,202102,Brisbane,Sydney,Brisbane - Sydney,171,205.3740458
2021,2,202102,Brisbane,Townsville,Brisbane - Townsville,209,251.0127226
2021,2,202102,Brisbane,Newcastle,Brisbane - Newcastle,142,170.5445293
2021,2,202102,Broome,Perth,Broome - Perth,408,490.0152672
2021,2,202102,Bundaberg,Brisbane,Bundaberg - Brisbane,338,405.9440204
2021,2,202102,Cairns,Gold Coast,Cairns - Gold Coast,216,259.4198473
2021,2,202102,Cairns,Melbourne,Cairns - Melbourne,354,425.1603053
2021,2,202102,Cairns,Sydney,Cairns - Sydney,288,345.8931298
2021,2,202102,Cairns,Townsville,Cairns - Townsville,320,384.3256997
2021,2,202102,Canberra,Melbourne,Canberra - Melbourne,318,381.9236641
2021,2,202102,Canberra,Sydney,Canberra - Sydney,318.01,381.9356743
2021,2,202102,Coffs Harbour,Sydney,Coffs Harbour - Sydney,214.01,257.0298219
2021,2,202102,Darwin,Melbourne,Darwin - Melbourne,516,619.7251908
2021,2,202102,Darwin,Perth,Darwin - Perth,574,689.3842239
2021,2,202102,Darwin,Sydney,Darwin - Sydney,420,504.4274809
2021,2,202102,Devonport,Melbourne,Devonport - Melbourne,354,425.1603053
2021,2,202102,Dubbo,Sydney,Dubbo - Sydney,334.08,401.2360305
2021,2,202102,Gold Coast,Sydney,Gold Coast - Sydney,141,169.3435115
2021,2,202102,Hamilton Island,Sydney,Hamilton Island - Sydney,290,348.2951654
2021,2,202102,Hobart,Melbourne,Hobart - Melbourne,98,117.6997455
2021,2,202102,Hobart,Sydney,Hobart - Sydney,205,246.2086514
2021,2,202102,Kalgoorlie,Perth,Kalgoorlie - Perth,338.01,405.9560305
2021,2,202102,Karratha,Perth,Karratha - Perth,598,718.2086514
2021,2,202102,Launceston,Melbourne,Launceston - Melbourne,132,158.5343511
2021,2,202102,Launceston,Sydney,Launceston - Sydney,191,229.394402
2021,2,202102,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,323,387.9287532
2021,2,202102,Sunshine Coast,Sydney,Sunshine Coast - Sydney,185,222.1882952
2021,2,202102,Melbourne,Gold Coast,Melbourne - Gold Coast,206,247.4096692
2021,2,202102,Melbourne,Mildura,Melbourne - Mildura,334.18,401.3561323
2021,2,202102,Melbourne,Perth,Melbourne - Perth,418,502.0254453
2021,2,202102,Melbourne,Sydney,Melbourne - Sydney,133,159.735369
2021,2,202102,Melbourne,Townsville,Melbourne - Townsville,330,396.3358779
2021,2,202102,Melbourne,Newcastle,Melbourne - Newcastle,133,159.735369
2021,2,202102,Paraburdoo,Perth,Paraburdoo - Perth,706,847.9185751
2021,2,202102,Perth,Newman,Perth - Newman,528,634.1374046
2021,2,202102,Perth,Port Hedland,Perth - Port Hedland,438,526.0458015
2021,2,202102,Perth,Sydney,Perth - Sydney,514,617.3231552
2021,2,202102,Port Macquarie,Sydney,Port Macquarie - Sydney,334,401.1399491
2021,2,202102,Sydney,Tamworth,Sydney - Tamworth,296,355.5012723
2021,2,202102,Sydney,Townsville,Sydney - Townsville,287,344.692112
2021,2,202102,Sydney,Wagga Wagga,Sydney - Wagga Wagga,296.7,356.3419847
2021,2,202102,Newcastle,Gold Coast,Newcastle - Gold Coast,167,200.5699746
2021,3,202103,Adelaide,Alice Springs,Adelaide - Alice Springs,477.99,574.0745038
2021,3,202103,Adelaide,Brisbane,Adelaide - Brisbane,282,338.6870229
2021,3,202103,Adelaide,Canberra,Adelaide - Canberra,521,625.7302799
2021,3,202103,Adelaide,Darwin,Adelaide - Darwin,464,557.2722646
2021,3,202103,Adelaide,Gold Coast,Adelaide - Gold Coast,290,348.2951654
2021,3,202103,Adelaide,Melbourne,Adelaide - Melbourne,110,132.1119593
2021,3,202103,Adelaide,Perth,Adelaide - Perth,320,384.3256997
2021,3,202103,Adelaide,Port Lincoln,Adelaide - Port Lincoln,266.76,320.3835115
2021,3,202103,Adelaide,Sydney,Adelaide - Sydney,213,255.8167939
2021,3,202103,Albury,Sydney,Albury - Sydney,296.7,356.3419847
2021,3,202103,Armidale,Sydney,Armidale - Sydney,277.2,332.9221374
2021,3,202103,Avalon,Gold Coast,Avalon - Gold Coast,225,270.2290076
2021,3,202103,Avalon,Sydney,Avalon - Sydney,99,118.9007634
2021,3,202103,Ayers Rock,Sydney,Ayers Rock - Sydney,714,857.5267176
2021,3,202103,Ballina,Sydney,Ballina - Sydney,141,169.3435115
2021,3,202103,Brisbane,Cairns,Brisbane - Cairns,216,259.4198473
2021,3,202103,Brisbane,Canberra,Brisbane - Canberra,504,605.3129771
2021,3,202103,Brisbane,Darwin,Brisbane - Darwin,358,429.9643766
2021,3,202103,Brisbane,Emerald,Brisbane - Emerald,358.01,429.9763868
2021,3,202103,Brisbane,Gladstone,Brisbane - Gladstone,200.97,241.3685496
2021,3,202103,Brisbane,Hamilton Island,Brisbane - Hamilton Island,416,499.6234097
2021,3,202103,Brisbane,Hobart,Brisbane - Hobart,357,428.7633588
2021,3,202103,Brisbane,Mackay,Brisbane - Mackay,184,220.9872774
2021,3,202103,Brisbane,Melbourne,Brisbane - Melbourne,234,281.0381679
2021,3,202103,Brisbane,Mount Isa,Brisbane - Mount Isa,768,922.3816794
2021,3,202103,Brisbane,Perth,Brisbane - Perth,678,814.2900763
2021,3,202103,Brisbane,Proserpine,Brisbane - Proserpine,373,447.9796438
2021,3,202103,Brisbane,Rockhampton,Brisbane - Rockhampton,238,285.8422392
2021,3,202103,Brisbane,Sydney,Brisbane - Sydney,171,205.3740458
2021,3,202103,Brisbane,Townsville,Brisbane - Townsville,237,284.6412214
2021,3,202103,Brisbane,Newcastle,Brisbane - Newcastle,142,170.5445293
2021,3,202103,Broome,Perth,Broome - Perth,570,684.5801527
2021,3,202103,Bundaberg,Brisbane,Bundaberg - Brisbane,338,405.9440204
2021,3,202103,Cairns,Gold Coast,Cairns - Gold Coast,402,482.8091603
2021,3,202103,Cairns,Melbourne,Cairns - Melbourne,308,369.913486
2021,3,202103,Cairns,Sydney,Cairns - Sydney,340,408.346056
2021,3,202103,Cairns,Townsville,Cairns - Townsville,320,384.3256997
2021,3,202103,Canberra,Melbourne,Canberra - Melbourne,378,453.9847328
2021,3,202103,Canberra,Sydney,Canberra - Sydney,386,463.5928753
2021,3,202103,Coffs Harbour,Sydney,Coffs Harbour - Sydney,250.01,300.2664631
2021,3,202103,Darwin,Melbourne,Darwin - Melbourne,447,536.8549618
2021,3,202103,Darwin,Perth,Darwin - Perth,871,1046.086514
2021,3,202103,Darwin,Sydney,Darwin - Sydney,446,535.653944
2021,3,202103,Devonport,Melbourne,Devonport - Melbourne,354,425.1603053
2021,3,202103,Dubbo,Sydney,Dubbo - Sydney,255.98,307.4365394
2021,3,202103,Gold Coast,Sydney,Gold Coast - Sydney,127,152.5292621
2021,3,202103,Hamilton Island,Sydney,Hamilton Island - Sydney,280,336.2849873
2021,3,202103,Hobart,Melbourne,Hobart - Melbourne,98,117.6997455
2021,3,202103,Hobart,Sydney,Hobart - Sydney,180,216.1832061
2021,3,202103,Kalgoorlie,Perth,Kalgoorlie - Perth,358.01,429.9763868
2021,3,202103,Karratha,Perth,Karratha - Perth,725,870.7379135
2021,3,202103,Launceston,Melbourne,Launceston - Melbourne,120,144.1221374
2021,3,202103,Launceston,Sydney,Launceston - Sydney,191,229.394402
2021,3,202103,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,288,345.8931298
2021,3,202103,Sunshine Coast,Sydney,Sunshine Coast - Sydney,202,242.605598
2021,3,202103,Melbourne,Gold Coast,Melbourne - Gold Coast,190,228.1933842
2021,3,202103,Melbourne,Mildura,Melbourne - Mildura,296.78,356.4380662
2021,3,202103,Melbourne,Perth,Melbourne - Perth,398,478.0050891
2021,3,202103,Melbourne,Sydney,Melbourne - Sydney,128,153.7302799
2021,3,202103,Melbourne,Townsville,Melbourne - Townsville,376,451.5826972
2021,3,202103,Melbourne,Newcastle,Melbourne - Newcastle,146,175.3486005
2021,3,202103,Paraburdoo,Perth,Paraburdoo - Perth,706,847.9185751
2021,3,202103,Perth,Newman,Perth - Newman,658,790.2697201
2021,3,202103,Perth,Port Hedland,Perth - Port Hedland,574.99,690.5732316
2021,3,202103,Perth,Sydney,Perth - Sydney,384,461.1908397
2021,3,202103,Port Macquarie,Sydney,Port Macquarie - Sydney,334,401.1399491
2021,3,202103,Sydney,Tamworth,Sydney - Tamworth,296,355.5012723
2021,3,202103,Sydney,Townsville,Sydney - Townsville,308,369.913486
2021,3,202103,Sydney,Wagga Wagga,Sydney - Wagga Wagga,337.4,405.2234097
2021,3,202103,Newcastle,Gold Coast,Newcastle - Gold Coast,207,248.610687
2021,4,202104,Adelaide,Alice Springs,Adelaide - Alice Springs,359,427.8989899
2021,4,202104,Adelaide,Brisbane,Adelaide - Brisbane,217,258.6464646
2021,4,202104,Adelaide,Canberra,Adelaide - Canberra,392,467.2323232
2021,4,202104,Adelaide,Darwin,Adelaide - Darwin,658,784.2828283
2021,4,202104,Adelaide,Gold Coast,Adelaide - Gold Coast,290,345.6565657
2021,4,202104,Adelaide,Melbourne,Adelaide - Melbourne,98,116.8080808
2021,4,202104,Adelaide,Perth,Adelaide - Perth,290,345.6565657
2021,4,202104,Adelaide,Port Lincoln,Adelaide - Port Lincoln,266.76,317.9563636
2021,4,202104,Adelaide,Sydney,Adelaide - Sydney,126,150.1818182
2021,4,202104,Albury,Sydney,Albury - Sydney,296.7,353.6424242
2021,4,202104,Armidale,Sydney,Armidale - Sydney,277.2,330.4
2021,4,202104,Avalon,Gold Coast,Avalon - Gold Coast,132,157.3333333
2021,4,202104,Avalon,Sydney,Avalon - Sydney,89,106.0808081
2021,4,202104,Ayers Rock,Sydney,Ayers Rock - Sydney,484,576.8888889
2021,4,202104,Ballina,Sydney,Ballina - Sydney,103,122.7676768
2021,4,202104,Brisbane,Cairns,Brisbane - Cairns,288,343.2727273
2021,4,202104,Brisbane,Canberra,Brisbane - Canberra,458,545.8989899
2021,4,202104,Brisbane,Darwin,Brisbane - Darwin,648,772.3636364
2021,4,202104,Brisbane,Emerald,Brisbane - Emerald,340,405.2525253
2021,4,202104,Brisbane,Gladstone,Brisbane - Gladstone,218,259.8383838
2021,4,202104,Brisbane,Hamilton Island,Brisbane - Hamilton Island,394,469.6161616
2021,4,202104,Brisbane,Hobart,Brisbane - Hobart,327,389.7575758
2021,4,202104,Brisbane,Mackay,Brisbane - Mackay,216,257.4545455
2021,4,202104,Brisbane,Melbourne,Brisbane - Melbourne,174,207.3939394
2021,4,202104,Brisbane,Mount Isa,Brisbane - Mount Isa,578,688.9292929
2021,4,202104,Brisbane,Perth,Brisbane - Perth,554,660.3232323
2021,4,202104,Brisbane,Proserpine,Brisbane - Proserpine,268,319.4343434
2021,4,202104,Brisbane,Rockhampton,Brisbane - Rockhampton,274,326.5858586
2021,4,202104,Brisbane,Sydney,Brisbane - Sydney,140,166.8686869
2021,4,202104,Brisbane,Townsville,Brisbane - Townsville,291,346.8484848
2021,4,202104,Brisbane,Newcastle,Brisbane - Newcastle,202,240.7676768
2021,4,202104,Broome,Perth,Broome - Perth,534,636.4848485
2021,4,202104,Bundaberg,Brisbane,Bundaberg - Brisbane,298,355.1919192
2021,4,202104,Cairns,Gold Coast,Cairns - Gold Coast,254,302.7474747
2021,4,202104,Cairns,Melbourne,Cairns - Melbourne,233,277.7171717
2021,4,202104,Cairns,Sydney,Cairns - Sydney,237,282.4848485
2021,4,202104,Cairns,Townsville,Cairns - Townsville,279,332.5454545
2021,4,202104,Canberra,Melbourne,Canberra - Melbourne,304,362.3434343
2021,4,202104,Canberra,Sydney,Canberra - Sydney,198,236
2021,4,202104,Coffs Harbour,Sydney,Coffs Harbour - Sydney,266.2,317.2888889
2021,4,202104,Darwin,Melbourne,Darwin - Melbourne,711,847.4545455
2021,4,202104,Darwin,Perth,Darwin - Perth,1234,1470.828283
2021,4,202104,Darwin,Sydney,Darwin - Sydney,749,892.7474747
2021,4,202104,Devonport,Melbourne,Devonport - Melbourne,266,317.0505051
2021,4,202104,Dubbo,Sydney,Dubbo - Sydney,334.08,398.1963636
2021,4,202104,Gold Coast,Sydney,Gold Coast - Sydney,88,104.8888889
2021,4,202104,Hamilton Island,Sydney,Hamilton Island - Sydney,260,309.8989899
2021,4,202104,Hobart,Melbourne,Hobart - Melbourne,94,112.040404
2021,4,202104,Hobart,Sydney,Hobart - Sydney,114,135.8787879
2021,4,202104,Kalgoorlie,Perth,Kalgoorlie - Perth,328,390.9494949
2021,4,202104,Karratha,Perth,Karratha - Perth,598,712.7676768
2021,4,202104,Launceston,Melbourne,Launceston - Melbourne,80,95.35353535
2021,4,202104,Launceston,Sydney,Launceston - Sydney,158,188.3232323
2021,4,202104,Sunshine Coast,Melbourne,Sunshine Coast - Melbourne,322,383.7979798
2021,4,202104,Sunshine Coast,Sydney,Sunshine Coast - Sydney,172,205.010101
2021,4,202104,Melbourne,Gold Coast,Melbourne - Gold Coast,130,154.9494949
2021,4,202104,Melbourne,Mildura,Melbourne - Mildura,296.78,353.7377778
2021,4,202104,Melbourne,Perth,Melbourne - Perth,398,474.3838384
2021,4,202104,Melbourne,Sydney,Melbourne - Sydney,133,158.5252525
2021,4,202104,Melbourne,Townsville,Melbourne - Townsville,337,401.6767677
2021,4,202104,Melbourne,Newcastle,Melbourne - Newcastle,157,187.1313131
2021,4,202104,Paraburdoo,Perth,Paraburdoo - Perth,602,717.5353535
2021,4,202104,Perth,Newman,Perth - Newman,538,641.2525253
2021,4,202104,Perth,Port Hedland,Perth - Port Hedland,448,533.979798
2021,4,202104,Perth,Sydney,Perth - Sydney,350,417.1717172
2021,4,202104,Port Macquarie,Sydney,Port Macquarie - Sydney,277.2,330.4
2021,4,202104,Sydney,Tamworth,Sydney - Tamworth,267,318.2424242
2021,4,202104,Sydney,Townsville,Sydney - Townsville,386,460.0808081
2021,4,202104,Sydney,Wagga Wagga,Sydney - Wagga Wagga,296.7,353.6424242
2021,4,202104,Newcastle,Gold Coast,Newcastle - Gold Coast,196,233.6161616
2021,5,202105,Adelaide,Alice Springs,Adelaide - Alice Springs,418,498.2222222
2021,5,202105,Adelaide,Brisbane,Adelaide - Brisbane,323,384.989899
2021,5,202105,Adelaide,Canberra,Adelaide - Canberra,480,572.1212121
2021,5,202105,Adelaide,Darwin,Adelaide - Darwin,748,891.5555556
2021,5,202105,Adelaide,Gold Coast,Adelaide - Gold Coast,304,362.3434343
2021,5,202105,Adelaide,Melbourne,Adelaide - Melbourne,118,140.6464646
2021,5,202105,Adelaide,Perth,Adelaide - Perth,317,377.8383838
2021,5,202105,Adelaide,Port Lincoln,Adelaide - Port Lincoln,266.76,317.9563636
2021,5,202105,Adelaide,Sydney,Adelaide - Sydney,228,271.7575758
2021,5,202105,Albury,Sydney,Albury - Sydney,297.7,354.8343434
2021,5,202105,Armidale,Sydney,Armidale - Sydney,257.95,307.4555556
2021,5,202105,Avalon,Gold Coast,Avalon - Gold Coast,194,231.2323232
2021,5,202105,Avalon,Sydney,Avalon - Sydney,104,123.959596
2021,5,202105,Ayers Rock,Sydney,Ayers Rock - Sydney,388,462.4646465
